NDO;Fecha de Venta;Fecha de Vuelo;Region POC;Clase;Neto;NS
21;17/07/2023;07/08/2023;ESPANA;P;-3;12
20;18/07/2023;07/08/2023;AMERICA;S;1;12
20;18/07/2023;07/08/2023;ESPANA;U;9;12
20;18/07/2023;07/08/2023;ESPANA;E;2;12
20;18/07/2023;07/08/2023;ESPANA;K;2;12
20;18/07/2023;07/08/2023;ESPANA;R;0;12
20;18/07/2023;07/08/2023;ESPANA;H;-1;12
20;18/07/2023;07/08/2023;ESPANA;S;-2;12
20;18/07/2023;07/08/2023;EUROPA;L;-1;12
19;19/07/2023;07/08/2023;AMERICA;L;0;12
19;19/07/2023;07/08/2023;ESPANA;S;2;12
19;19/07/2023;07/08/2023;ESPANA;Y;1;12
19;19/07/2023;07/08/2023;ESPANA;L;1;12
19;19/07/2023;07/08/2023;ESPANA;H;1;12
19;19/07/2023;07/08/2023;ESPANA;R;1;12
19;19/07/2023;07/08/2023;ESPANA;F;0;12
19;19/07/2023;07/08/2023;ESPANA;B;0;12
19;19/07/2023;07/08/2023;ESPANA;E;-2;12
19;19/07/2023;07/08/2023;ESPANA;U;-3;12
18;20/07/2023;07/08/2023;ESPANA;Y;1;12
18;20/07/2023;07/08/2023;ESPANA;M;1;12
18;20/07/2023;07/08/2023;ESPANA;L;1;12
18;20/07/2023;07/08/2023;ESPANA;V;1;12
18;20/07/2023;07/08/2023;ESPANA;K;0;12
18;20/07/2023;07/08/2023;ESPANA;R;-1;12
18;20/07/2023;07/08/2023;EUROPA;Y;1;12
17;21/07/2023;07/08/2023;ESPANA;B;2;12
17;21/07/2023;07/08/2023;ESPANA;K;2;12
17;21/07/2023;07/08/2023;ESPANA;F;0;12
16;22/07/2023;07/08/2023;AMERICA;B;1;12
16;22/07/2023;07/08/2023;AMERICA;H;0;12
16;22/07/2023;07/08/2023;ESPANA;L;-1;12
15;23/07/2023;07/08/2023;ESPANA;V;-1;12
14;24/07/2023;07/08/2023;ESPANA;K;-2;12
14;24/07/2023;07/08/2023;EUROPA;Y;1;12
13;25/07/2023;07/08/2023;ESPANA;M;1;12
13;25/07/2023;07/08/2023;ESPANA;E;1;12
13;25/07/2023;07/08/2023;ESPANA;B;-1;12
13;25/07/2023;07/08/2023;EUROPA;Y;1;12
13;25/07/2023;07/08/2023;EUROPA;M;0;12
12;26/07/2023;07/08/2023;ESPANA;B;1;12
12;26/07/2023;07/08/2023;ESPANA;K;-1;12
11;27/07/2023;07/08/2023;EUROPA;Y;-1;12
10;28/07/2023;07/08/2023;AMERICA;F;-2;12
10;28/07/2023;07/08/2023;ESPANA;E;0;12
10;28/07/2023;07/08/2023;ESPANA;H;-1;12
10;28/07/2023;07/08/2023;EUROPA;Y;-2;12
9;29/07/2023;07/08/2023;ESPANA;P;0;12
7;31/07/2023;07/08/2023;ESPANA;Y;-1;12
6;01/08/2023;07/08/2023;AMERICA;B;-1;12
6;01/08/2023;07/08/2023;ESPANA;Y;1;12
6;01/08/2023;07/08/2023;ESPANA;H;0;12
5;02/08/2023;07/08/2023;AMERICA;T;0;12
5;02/08/2023;07/08/2023;ESPANA;Y;-1;12
4;03/08/2023;07/08/2023;ESPANA;P;-1;12
4;03/08/2023;07/08/2023;EUROPA;Y;1;12
1;06/08/2023;07/08/2023;AMERICA;B;1;12
1;06/08/2023;07/08/2023;AMERICA;S;0;12
1;06/08/2023;07/08/2023;AMERICA;U;0;12
1;06/08/2023;07/08/2023;ESPANA;Q;-1;12
0;07/08/2023;07/08/2023;AMERICA;H;-1;12
0;07/08/2023;07/08/2023;AMERICA;T;-1;12
0;07/08/2023;07/08/2023;AMERICA;S;-2;12
0;07/08/2023;07/08/2023;AMERICA;U;-2;12
0;07/08/2023;07/08/2023;ESPANA;L;0;12
0;07/08/2023;07/08/2023;ESPANA;R;-1;12
0;07/08/2023;07/08/2023;ESPANA;T;-1;12
0;07/08/2023;07/08/2023;ESPANA;P;-1;12
0;07/08/2023;07/08/2023;ESPANA;Q;-4;12
-9;16/08/2023;07/08/2023;ESPANA;E;0;12
-10;17/08/2023;07/08/2023;ESPANA;E;0;12
-28;04/09/2023;07/08/2023;ESPANA;U;0;12
-64;10/10/2023;07/08/2023;ESPANA;M;0;12
353;22/08/2022;10/08/2023;ESPANA;G;150;5
344;31/08/2022;10/08/2023;ESPANA;G;-50;5
342;02/09/2022;10/08/2023;AMERICA;G;100;5
342;02/09/2022;10/08/2023;ESPANA;G;-100;5
341;03/09/2022;10/08/2023;AMERICA;R;0;5
316;28/09/2022;10/08/2023;AMERICA;U;1;5
312;02/10/2022;10/08/2023;AMERICA;U;-1;5
310;04/10/2022;10/08/2023;AMERICA;U;0;5
297;17/10/2022;10/08/2023;AMERICA;U;5;5
296;18/10/2022;10/08/2023;AMERICA;R;0;5
293;21/10/2022;10/08/2023;AMERICA;U;-1;5
288;26/10/2022;10/08/2023;AMERICA;R;1;5
286;28/10/2022;10/08/2023;ESPANA;K;1;5
284;30/10/2022;10/08/2023;AMERICA;R;-1;5
279;04/11/2022;10/08/2023;AMERICA;R;0;5
234;19/12/2022;10/08/2023;AMERICA;R;0;5
220;02/01/2023;10/08/2023;AMERICA;R;1;5
218;04/01/2023;10/08/2023;AMERICA;R;0;5
216;06/01/2023;10/08/2023;AMERICA;R;-1;5
214;08/01/2023;10/08/2023;AMERICA;F;0;5
214;08/01/2023;10/08/2023;AMERICA;R;0;5
199;23/01/2023;10/08/2023;AMERICA;U;1;5
195;27/01/2023;10/08/2023;AMERICA;U;-1;5
195;27/01/2023;10/08/2023;ESPANA;P;1;5
190;01/02/2023;10/08/2023;ESPANA;P;-1;5
189;02/02/2023;10/08/2023;AMERICA;F;2;5
189;02/02/2023;10/08/2023;AMERICA;U;2;5
189;02/02/2023;10/08/2023;ESPANA;U;1;5
189;02/02/2023;10/08/2023;ESPANA;P;1;5
181;10/02/2023;10/08/2023;AMERICA;T;4;5
180;11/02/2023;10/08/2023;ESPANA;T;2;5
178;13/02/2023;10/08/2023;AMERICA;T;-4;5
178;13/02/2023;10/08/2023;ESPANA;U;1;5
178;13/02/2023;10/08/2023;ESPANA;T;0;5
177;14/02/2023;10/08/2023;ESPANA;T;2;5
177;14/02/2023;10/08/2023;ESPANA;U;-1;5
176;15/02/2023;10/08/2023;ESPANA;U;1;5
173;18/02/2023;10/08/2023;AMERICA;T;1;5
172;19/02/2023;10/08/2023;AMERICA;T;1;5
171;20/02/2023;10/08/2023;ESPANA;P;1;5
171;20/02/2023;10/08/2023;ESPANA;U;-1;5
170;21/02/2023;10/08/2023;AMERICA;T;2;5
169;22/02/2023;10/08/2023;EUROPA;U;2;5
168;23/02/2023;10/08/2023;AMERICA;T;3;5
168;23/02/2023;10/08/2023;ESPANA;P;2;5
167;24/02/2023;10/08/2023;AMERICA;U;0;5
167;24/02/2023;10/08/2023;AMERICA;T;0;5
167;24/02/2023;10/08/2023;ESPANA;T;2;5
167;24/02/2023;10/08/2023;ESPANA;U;0;5
167;24/02/2023;10/08/2023;ESPANA;P;0;5
166;25/02/2023;10/08/2023;AMERICA;U;4;5
166;25/02/2023;10/08/2023;AMERICA;T;-4;5
166;25/02/2023;10/08/2023;EUROPA;R;0;5
164;27/02/2023;10/08/2023;AMERICA;T;-1;5
164;27/02/2023;10/08/2023;ESPANA;P;5;5
162;01/03/2023;10/08/2023;AMERICA;T;2;5
162;01/03/2023;10/08/2023;ESPANA;P;-1;5
161;02/03/2023;10/08/2023;AMERICA;T;13;5
161;02/03/2023;10/08/2023;AMERICA;U;3;5
161;02/03/2023;10/08/2023;AMERICA;F;0;5
161;02/03/2023;10/08/2023;AMERICA;G;0;5
161;02/03/2023;10/08/2023;ESPANA;K;0;5
161;02/03/2023;10/08/2023;ESPANA;U;0;5
161;02/03/2023;10/08/2023;ESPANA;T;0;5
161;02/03/2023;10/08/2023;ESPANA;P;0;5
161;02/03/2023;10/08/2023;EUROPA;U;0;5
160;03/03/2023;10/08/2023;AMERICA;U;2;5
159;04/03/2023;10/08/2023;ESPANA;T;-1;5
158;05/03/2023;10/08/2023;AMERICA;T;0;5
157;06/03/2023;10/08/2023;AMERICA;U;-1;5
157;06/03/2023;10/08/2023;EUROPA;R;1;5
155;08/03/2023;10/08/2023;AMERICA;U;1;5
155;08/03/2023;10/08/2023;AMERICA;T;-2;5
154;09/03/2023;10/08/2023;AMERICA;U;-1;5
153;10/03/2023;10/08/2023;ESPANA;U;3;5
153;10/03/2023;10/08/2023;ESPANA;P;3;5
152;11/03/2023;10/08/2023;ESPANA;P;-2;5
151;12/03/2023;10/08/2023;AMERICA;U;0;5
151;12/03/2023;10/08/2023;ESPANA;U;-2;5
150;13/03/2023;10/08/2023;AMERICA;U;2;5
150;13/03/2023;10/08/2023;ESPANA;R;2;5
149;14/03/2023;10/08/2023;ESPANA;P;1;5
148;15/03/2023;10/08/2023;AMERICA;T;4;5
147;16/03/2023;10/08/2023;AMERICA;F;2;5
147;16/03/2023;10/08/2023;AMERICA;T;1;5
147;16/03/2023;10/08/2023;ESPANA;T;2;5
146;17/03/2023;10/08/2023;AMERICA;T;2;5
146;17/03/2023;10/08/2023;AMERICA;F;0;5
143;20/03/2023;10/08/2023;AMERICA;T;2;5
141;22/03/2023;10/08/2023;AMERICA;T;2;5
141;22/03/2023;10/08/2023;ESPANA;T;4;5
141;22/03/2023;10/08/2023;ESPANA;P;2;5
140;23/03/2023;10/08/2023;AMERICA;T;3;5
140;23/03/2023;10/08/2023;AMERICA;U;1;5
140;23/03/2023;10/08/2023;AMERICA;H;0;5
139;24/03/2023;10/08/2023;AMERICA;U;0;5
138;25/03/2023;10/08/2023;AMERICA;T;-2;5
138;25/03/2023;10/08/2023;ESPANA;T;-2;5
137;26/03/2023;10/08/2023;ESPANA;T;2;5
137;26/03/2023;10/08/2023;ESPANA;P;-1;5
135;28/03/2023;10/08/2023;AMERICA;T;1;5
134;29/03/2023;10/08/2023;AMERICA;U;2;5
134;29/03/2023;10/08/2023;ESPANA;P;1;5
132;31/03/2023;10/08/2023;AMERICA;U;1;5
132;31/03/2023;10/08/2023;AMERICA;T;-1;5
132;31/03/2023;10/08/2023;ESPANA;P;1;5
130;02/04/2023;10/08/2023;ESPANA;F;1;5
130;02/04/2023;10/08/2023;ESPANA;U;1;5
129;03/04/2023;10/08/2023;AMERICA;U;1;5
129;03/04/2023;10/08/2023;ESPANA;R;1;5
129;03/04/2023;10/08/2023;ESPANA;X;1;5
127;05/04/2023;10/08/2023;AMERICA;U;1;5
126;06/04/2023;10/08/2023;AMERICA;V;1;5
126;06/04/2023;10/08/2023;ESPANA;U;0;5
123;09/04/2023;10/08/2023;AMERICA;U;0;5
122;10/04/2023;10/08/2023;AMERICA;V;-1;5
122;10/04/2023;10/08/2023;ESPANA;U;0;5
121;11/04/2023;10/08/2023;ESPANA;R;1;5
120;12/04/2023;10/08/2023;ESPANA;R;0;5
120;12/04/2023;10/08/2023;EUROPA;R;-1;5
119;13/04/2023;10/08/2023;AMERICA;F;-2;5
118;14/04/2023;10/08/2023;ESPANA;U;0;5
117;15/04/2023;10/08/2023;AMERICA;U;1;5
116;16/04/2023;10/08/2023;ESPANA;U;3;5
115;17/04/2023;10/08/2023;AMERICA;U;2;5
115;17/04/2023;10/08/2023;ESPANA;F;0;5
114;18/04/2023;10/08/2023;AMERICA;U;-1;5
114;18/04/2023;10/08/2023;ESPANA;U;2;5
114;18/04/2023;10/08/2023;ESPANA;P;-1;5
113;19/04/2023;10/08/2023;AMERICA;F;12;5
113;19/04/2023;10/08/2023;AMERICA;R;4;5
113;19/04/2023;10/08/2023;AMERICA;U;2;5
113;19/04/2023;10/08/2023;ESPANA;P;1;5
112;20/04/2023;10/08/2023;AMERICA;R;-4;5
112;20/04/2023;10/08/2023;AMERICA;F;-12;5
112;20/04/2023;10/08/2023;ESPANA;U;1;5
112;20/04/2023;10/08/2023;ESPANA;P;0;5
111;21/04/2023;10/08/2023;AMERICA;U;-3;5
110;22/04/2023;10/08/2023;ESPANA;R;0;5
109;23/04/2023;10/08/2023;AMERICA;R;2;5
109;23/04/2023;10/08/2023;ESPANA;R;1;5
109;23/04/2023;10/08/2023;ESPANA;U;-1;5
108;24/04/2023;10/08/2023;AMERICA;R;1;5
108;24/04/2023;10/08/2023;ESPANA;R;1;5
107;25/04/2023;10/08/2023;ESPANA;P;0;5
107;25/04/2023;10/08/2023;ESPANA;U;-2;5
107;25/04/2023;10/08/2023;EUROPA;R;0;5
106;26/04/2023;10/08/2023;AMERICA;U;0;5
106;26/04/2023;10/08/2023;AMERICA;R;-3;5
106;26/04/2023;10/08/2023;ESPANA;R;1;5
105;27/04/2023;10/08/2023;AMERICA;U;0;5
105;27/04/2023;10/08/2023;ESPANA;U;1;5
105;27/04/2023;10/08/2023;ESPANA;R;-1;5
104;28/04/2023;10/08/2023;AMERICA;U;6;5
104;28/04/2023;10/08/2023;ESPANA;R;1;5
104;28/04/2023;10/08/2023;ESPANA;U;1;5
103;29/04/2023;10/08/2023;ESPANA;F;0;5
103;29/04/2023;10/08/2023;ESPANA;U;0;5
99;03/05/2023;10/08/2023;ESPANA;P;4;5
99;03/05/2023;10/08/2023;ESPANA;R;2;5
99;03/05/2023;10/08/2023;ESPANA;U;1;5
98;04/05/2023;10/08/2023;ESPANA;U;2;5
97;05/05/2023;10/08/2023;AMERICA;U;0;5
97;05/05/2023;10/08/2023;ESPANA;U;3;5
96;06/05/2023;10/08/2023;AMERICA;U;2;5
96;06/05/2023;10/08/2023;ESPANA;P;2;5
96;06/05/2023;10/08/2023;ESPANA;U;0;5
94;08/05/2023;10/08/2023;AMERICA;R;4;5
94;08/05/2023;10/08/2023;AMERICA;F;2;5
94;08/05/2023;10/08/2023;ESPANA;R;3;5
93;09/05/2023;10/08/2023;AMERICA;V;2;5
93;09/05/2023;10/08/2023;AMERICA;R;-4;5
93;09/05/2023;10/08/2023;ESPANA;P;2;5
93;09/05/2023;10/08/2023;ESPANA;R;0;5
92;10/05/2023;10/08/2023;AMERICA;R;1;5
92;10/05/2023;10/08/2023;ESPANA;P;0;5
92;10/05/2023;10/08/2023;ESPANA;R;-1;5
91;11/05/2023;10/08/2023;AMERICA;R;4;5
91;11/05/2023;10/08/2023;ESPANA;R;3;5
90;12/05/2023;10/08/2023;AMERICA;S;6;5
90;12/05/2023;10/08/2023;AMERICA;V;-1;5
90;12/05/2023;10/08/2023;ESPANA;R;0;5
89;13/05/2023;10/08/2023;AMERICA;V;-1;5
89;13/05/2023;10/08/2023;ESPANA;R;-3;5
88;14/05/2023;10/08/2023;AMERICA;R;-4;5
87;15/05/2023;10/08/2023;ESPANA;S;1;5
87;15/05/2023;10/08/2023;ESPANA;R;1;5
86;16/05/2023;10/08/2023;AMERICA;R;1;5
86;16/05/2023;10/08/2023;AMERICA;T;-1;5
86;16/05/2023;10/08/2023;ESPANA;S;-1;5
85;17/05/2023;10/08/2023;AMERICA;R;0;5
85;17/05/2023;10/08/2023;ESPANA;R;1;5
84;18/05/2023;10/08/2023;ESPANA;S;1;5
83;19/05/2023;10/08/2023;ESPANA;S;4;5
83;19/05/2023;10/08/2023;ESPANA;F;0;5
82;20/05/2023;10/08/2023;ESPANA;P;-1;5
81;21/05/2023;10/08/2023;AMERICA;U;-2;5
81;21/05/2023;10/08/2023;EUROPA;H;1;5
80;22/05/2023;10/08/2023;AMERICA;R;3;5
80;22/05/2023;10/08/2023;ESPANA;P;0;5
78;24/05/2023;10/08/2023;AMERICA;R;2;5
78;24/05/2023;10/08/2023;ESPANA;P;1;5
77;25/05/2023;10/08/2023;AMERICA;R;1;5
76;26/05/2023;10/08/2023;AMERICA;R;2;5
75;27/05/2023;10/08/2023;AMERICA;R;1;5
74;28/05/2023;10/08/2023;AMERICA;R;-1;5
73;29/05/2023;10/08/2023;AMERICA;F;0;5
73;29/05/2023;10/08/2023;AMERICA;R;-1;5
73;29/05/2023;10/08/2023;ESPANA;R;0;5
73;29/05/2023;10/08/2023;ESPANA;P;0;5
73;29/05/2023;10/08/2023;EUROPA;V;2;5
72;30/05/2023;10/08/2023;AMERICA;R;-1;5
71;31/05/2023;10/08/2023;ESPANA;R;1;5
71;31/05/2023;10/08/2023;ESPANA;S;0;5
71;31/05/2023;10/08/2023;ESPANA;P;0;5
70;01/06/2023;10/08/2023;AMERICA;F;0;5
70;01/06/2023;10/08/2023;AMERICA;R;0;5
70;01/06/2023;10/08/2023;ESPANA;R;1;5
70;01/06/2023;10/08/2023;ESPANA;S;-2;5
69;02/06/2023;10/08/2023;AMERICA;R;1;5
69;02/06/2023;10/08/2023;ESPANA;R;1;5
69;02/06/2023;10/08/2023;ESPANA;S;0;5
68;03/06/2023;10/08/2023;ESPANA;R;1;5
67;04/06/2023;10/08/2023;AMERICA;F;0;5
66;05/06/2023;10/08/2023;ESPANA;U;1;5
66;05/06/2023;10/08/2023;ESPANA;P;0;5
66;05/06/2023;10/08/2023;ESPANA;R;-1;5
65;06/06/2023;10/08/2023;AMERICA;H;2;5
65;06/06/2023;10/08/2023;AMERICA;U;1;5
65;06/06/2023;10/08/2023;AMERICA;F;0;5
65;06/06/2023;10/08/2023;AMERICA;R;0;5
65;06/06/2023;10/08/2023;ESPANA;U;-1;5
65;06/06/2023;10/08/2023;EUROPA;R;0;5
64;07/06/2023;10/08/2023;AMERICA;R;6;5
64;07/06/2023;10/08/2023;ESPANA;R;1;5
64;07/06/2023;10/08/2023;EUROPA;R;4;5
64;07/06/2023;10/08/2023;EUROPA;F;0;5
62;09/06/2023;10/08/2023;ESPANA;S;1;5
61;10/06/2023;10/08/2023;AMERICA;S;0;5
60;11/06/2023;10/08/2023;AMERICA;S;0;5
60;11/06/2023;10/08/2023;ESPANA;F;0;5
60;11/06/2023;10/08/2023;ESPANA;S;0;5
59;12/06/2023;10/08/2023;AMERICA;U;1;5
58;13/06/2023;10/08/2023;AMERICA;U;0;5
58;13/06/2023;10/08/2023;ESPANA;V;1;5
57;14/06/2023;10/08/2023;AMERICA;U;0;5
57;14/06/2023;10/08/2023;ESPANA;U;1;5
57;14/06/2023;10/08/2023;ESPANA;V;0;5
56;15/06/2023;10/08/2023;AMERICA;R;1;5
56;15/06/2023;10/08/2023;AMERICA;T;0;5
56;15/06/2023;10/08/2023;ESPANA;V;2;5
56;15/06/2023;10/08/2023;ESPANA;Q;2;5
56;15/06/2023;10/08/2023;ESPANA;S;-1;5
56;15/06/2023;10/08/2023;ESPANA;U;-1;5
55;16/06/2023;10/08/2023;AMERICA;Q;4;5
55;16/06/2023;10/08/2023;AMERICA;R;0;5
55;16/06/2023;10/08/2023;ESPANA;V;3;5
55;16/06/2023;10/08/2023;ESPANA;Q;-1;5
54;17/06/2023;10/08/2023;AMERICA;R;0;5
54;17/06/2023;10/08/2023;AMERICA;T;0;5
53;18/06/2023;10/08/2023;AMERICA;T;2;5
52;19/06/2023;10/08/2023;AMERICA;R;1;5
52;19/06/2023;10/08/2023;AMERICA;T;1;5
52;19/06/2023;10/08/2023;ESPANA;V;0;5
52;19/06/2023;10/08/2023;ESPANA;S;0;5
51;20/06/2023;10/08/2023;AMERICA;U;2;5
51;20/06/2023;10/08/2023;AMERICA;T;2;5
50;21/06/2023;10/08/2023;AMERICA;U;2;5
50;21/06/2023;10/08/2023;AMERICA;R;-1;5
50;21/06/2023;10/08/2023;ESPANA;U;1;5
50;21/06/2023;10/08/2023;ESPANA;F;0;5
50;21/06/2023;10/08/2023;ESPANA;V;0;5
49;22/06/2023;10/08/2023;AMERICA;U;4;5
49;22/06/2023;10/08/2023;ESPANA;R;2;5
49;22/06/2023;10/08/2023;ESPANA;U;1;5
47;24/06/2023;10/08/2023;AMERICA;U;-4;5
46;25/06/2023;10/08/2023;AMERICA;U;-2;5
45;26/06/2023;10/08/2023;AMERICA;U;4;5
45;26/06/2023;10/08/2023;ESPANA;R;2;5
45;26/06/2023;10/08/2023;ESPANA;H;1;5
44;27/06/2023;10/08/2023;AMERICA;K;1;5
44;27/06/2023;10/08/2023;AMERICA;F;0;5
44;27/06/2023;10/08/2023;AMERICA;T;0;5
44;27/06/2023;10/08/2023;AMERICA;U;-4;5
44;27/06/2023;10/08/2023;ESPANA;R;2;5
44;27/06/2023;10/08/2023;ESPANA;U;1;5
43;28/06/2023;10/08/2023;AMERICA;H;4;5
43;28/06/2023;10/08/2023;AMERICA;E;1;5
43;28/06/2023;10/08/2023;AMERICA;F;0;5
43;28/06/2023;10/08/2023;AMERICA;R;0;5
43;28/06/2023;10/08/2023;ESPANA;R;1;5
43;28/06/2023;10/08/2023;ESPANA;F;0;5
43;28/06/2023;10/08/2023;ESPANA;H;-1;5
42;29/06/2023;10/08/2023;ESPANA;V;1;5
42;29/06/2023;10/08/2023;EUROPA;K;1;5
42;29/06/2023;10/08/2023;EUROPA;V;-1;5
40;01/07/2023;10/08/2023;AMERICA;F;1;5
40;01/07/2023;10/08/2023;AMERICA;V;1;5
40;01/07/2023;10/08/2023;AMERICA;L;0;5
40;01/07/2023;10/08/2023;AMERICA;K;-1;5
40;01/07/2023;10/08/2023;ESPANA;R;1;5
40;01/07/2023;10/08/2023;ESPANA;P;0;5
39;02/07/2023;10/08/2023;AMERICA;F;-1;5
39;02/07/2023;10/08/2023;AMERICA;E;-1;5
38;03/07/2023;10/08/2023;AMERICA;V;1;5
38;03/07/2023;10/08/2023;AMERICA;F;0;5
38;03/07/2023;10/08/2023;ESPANA;S;2;5
38;03/07/2023;10/08/2023;ESPANA;H;1;5
38;03/07/2023;10/08/2023;ESPANA;R;1;5
38;03/07/2023;10/08/2023;ESPANA;P;0;5
38;03/07/2023;10/08/2023;ESPANA;V;-1;5
37;04/07/2023;10/08/2023;ESPANA;V;2;5
36;05/07/2023;10/08/2023;ESPANA;V;1;5
36;05/07/2023;10/08/2023;ESPANA;Y;0;5
36;05/07/2023;10/08/2023;ESPANA;M;0;5
35;06/07/2023;10/08/2023;ESPANA;V;1;5
34;07/07/2023;10/08/2023;ESPANA;V;1;5
32;09/07/2023;10/08/2023;ESPANA;P;0;5
30;11/07/2023;10/08/2023;ESPANA;H;-1;5
30;11/07/2023;10/08/2023;ESPANA;U;-1;5
29;12/07/2023;10/08/2023;ESPANA;V;0;5
29;12/07/2023;10/08/2023;EUROPA;B;1;5
28;13/07/2023;10/08/2023;ESPANA;K;1;5
27;14/07/2023;10/08/2023;ESPANA;K;1;5
27;14/07/2023;10/08/2023;ESPANA;R;0;5
26;15/07/2023;10/08/2023;EUROPA;B;1;5
26;15/07/2023;10/08/2023;EUROPA;Y;0;5
25;16/07/2023;10/08/2023;AMERICA;B;0;5
25;16/07/2023;10/08/2023;AMERICA;V;-1;5
25;16/07/2023;10/08/2023;ESPANA;K;1;5
25;16/07/2023;10/08/2023;EUROPA;V;-1;5
24;17/07/2023;10/08/2023;AMERICA;M;1;5
24;17/07/2023;10/08/2023;ESPANA;E;0;5
24;17/07/2023;10/08/2023;ESPANA;K;-1;5
24;17/07/2023;10/08/2023;EUROPA;M;1;5
24;17/07/2023;10/08/2023;EUROPA;B;-1;5
23;18/07/2023;10/08/2023;ESPANA;U;0;5
22;19/07/2023;10/08/2023;ESPANA;L;1;5
22;19/07/2023;10/08/2023;ESPANA;E;0;5
22;19/07/2023;10/08/2023;ESPANA;V;-1;5
22;19/07/2023;10/08/2023;ESPANA;S;-1;5
22;19/07/2023;10/08/2023;ESPANA;P;-4;5
22;19/07/2023;10/08/2023;EUROPA;U;-2;5
21;20/07/2023;10/08/2023;ESPANA;Y;1;5
21;20/07/2023;10/08/2023;ESPANA;H;1;5
21;20/07/2023;10/08/2023;ESPANA;S;1;5
21;20/07/2023;10/08/2023;ESPANA;K;-1;5
21;20/07/2023;10/08/2023;ESPANA;V;-1;5
21;20/07/2023;10/08/2023;ESPANA;P;-1;5
21;20/07/2023;10/08/2023;ESPANA;R;-2;5
21;20/07/2023;10/08/2023;ESPANA;U;-2;5
20;21/07/2023;10/08/2023;ESPANA;V;2;5
20;21/07/2023;10/08/2023;ESPANA;H;2;5
20;21/07/2023;10/08/2023;ESPANA;S;2;5
20;21/07/2023;10/08/2023;ESPANA;F;1;5
20;21/07/2023;10/08/2023;ESPANA;E;1;5
20;21/07/2023;10/08/2023;ESPANA;K;1;5
20;21/07/2023;10/08/2023;ESPANA;R;0;5
19;22/07/2023;10/08/2023;ESPANA;K;1;5
19;22/07/2023;10/08/2023;ESPANA;F;-1;5
18;23/07/2023;10/08/2023;ESPANA;S;-1;5
17;24/07/2023;10/08/2023;ESPANA;V;2;5
17;24/07/2023;10/08/2023;ESPANA;Y;1;5
17;24/07/2023;10/08/2023;ESPANA;H;-2;5
16;25/07/2023;10/08/2023;AMERICA;M;-1;5
16;25/07/2023;10/08/2023;ESPANA;Y;1;5
16;25/07/2023;10/08/2023;ESPANA;L;1;5
16;25/07/2023;10/08/2023;ESPANA;V;1;5
16;25/07/2023;10/08/2023;ESPANA;E;-1;5
15;26/07/2023;10/08/2023;ESPANA;Y;-3;5
14;27/07/2023;10/08/2023;AMERICA;R;0;5
13;28/07/2023;10/08/2023;ESPANA;L;-1;5
13;28/07/2023;10/08/2023;ESPANA;V;-1;5
10;31/07/2023;10/08/2023;AMERICA;T;-1;5
7;03/08/2023;10/08/2023;AMERICA;V;0;5
7;03/08/2023;10/08/2023;ESPANA;K;-1;5
6;04/08/2023;10/08/2023;AMERICA;U;-1;5
2;08/08/2023;10/08/2023;ESPANA;Y;0;5
1;09/08/2023;10/08/2023;AMERICA;R;0;5
1;09/08/2023;10/08/2023;AMERICA;T;0;5
0;10/08/2023;10/08/2023;AMERICA;V;-1;5
0;10/08/2023;10/08/2023;AMERICA;G;-2;5
0;10/08/2023;10/08/2023;AMERICA;T;-3;5
0;10/08/2023;10/08/2023;ESPANA;R;0;5
0;10/08/2023;10/08/2023;ESPANA;V;-1;5
0;10/08/2023;10/08/2023;ESPANA;P;-1;5
-9;19/08/2023;10/08/2023;ESPANA;K;0;5
-15;25/08/2023;10/08/2023;ESPANA;P;0;5
-28;07/09/2023;10/08/2023;ESPANA;T;0;5
-84;02/11/2023;10/08/2023;ESPANA;P;0;5
357;22/08/2022;14/08/2023;ESPANA;G;100;10
351;28/08/2022;14/08/2023;ESPANA;U;4;10
350;29/08/2022;14/08/2023;ESPANA;R;0;10
350;29/08/2022;14/08/2023;ESPANA;U;-4;10
349;30/08/2022;14/08/2023;AMERICA;Y;1;10
346;02/09/2022;14/08/2023;AMERICA;G;100;10
346;02/09/2022;14/08/2023;AMERICA;Y;-1;10
346;02/09/2022;14/08/2023;ESPANA;G;-100;10
345;03/09/2022;14/08/2023;AMERICA;R;0;10
314;04/10/2022;14/08/2023;AMERICA;U;0;10
305;13/10/2022;14/08/2023;ESPANA;R;3;10
300;18/10/2022;14/08/2023;AMERICA;U;6;10
300;18/10/2022;14/08/2023;AMERICA;R;2;10
298;20/10/2022;14/08/2023;AMERICA;F;2;10
298;20/10/2022;14/08/2023;AMERICA;R;-2;10
293;25/10/2022;14/08/2023;AMERICA;F;0;10
293;25/10/2022;14/08/2023;AMERICA;Y;0;10
291;27/10/2022;14/08/2023;AMERICA;R;21;10
291;27/10/2022;14/08/2023;ESPANA;S;0;10
291;27/10/2022;14/08/2023;ESPANA;R;0;10
290;28/10/2022;14/08/2023;AMERICA;R;-12;10
290;28/10/2022;14/08/2023;ESPANA;R;2;10
283;04/11/2022;14/08/2023;AMERICA;R;1;10
241;16/12/2022;14/08/2023;ESPANA;R;1;10
236;21/12/2022;14/08/2023;AMERICA;H;1;10
224;02/01/2023;14/08/2023;ESPANA;R;1;10
223;03/01/2023;14/08/2023;ESPANA;R;-1;10
217;09/01/2023;14/08/2023;ESPANA;S;0;10
214;12/01/2023;14/08/2023;AMERICA;R;1;10
